pitchid,pitcherid,yearid,height,ballSpeed,curve_X,curve_Z,releasePoint_X,releasePoint_Y,releasePoint_Z,ballSpin,type
9354,5,2,72,82.7372301,-3.593332756,4.329431231,-1.237476267,6.26935941,5.547545306,1258.948188,4
9355,4,2,72,81.84714377,5.819838962,-2.565537269,-1.869447157,6.34733147,5.976187841,2728.059622,2
9356,4,2,72,91.49480228,-4.176342997,8.656508672,-1.818100246,6.289744989,6.041417085,2122.468087,10
9357,2,2,80,84.06612368,5.194177228,-2.719658587,-2.130720943,6.334477378,5.908680046,2505.089012,2
9358,5,2,72,72.12993556,2.389623378,-10.67996753,-1.140954935,6.403140176,5.858657413,2237.773801,2
9359,5,2,72,89.96195649,-2.434084927,3.339028022,-1.444966182,6.041218526,5.672942197,2106.154417,8
9360,5,2,72,87.81691473,0.722743749,4.296788577,-1.781658317,6.011948076,5.615104388,2041.952716,8
9361,2,2,80,95.99809677,-1.830963154,9.995141368,-2.19370462,5.766024854,5.982638122,2218.791302,10
9362,5,2,72,90.32769493,-10.59742334,6.631250744,-1.675443761,6.173837204,5.707745261,2056.17067,9
9363,5,2,72,92.30856869,-5.811525026,7.764611335,-1.559428353,6.239243483,5.81918972,1840.491766,9
9364,5,2,72,89.54966999,-4.317825727,8.808754679,-1.256894874,5.994054526,5.918163748,1902.001776,9
9365,5,2,72,84.36804813,-3.436020844,1.889373026,-1.115606923,5.812077107,6.005875013,510.2863252,7
9366,2,2,80,89.54369169,-8.598829304,3.844924675,-2.428727192,6.179998294,5.816616968,1570.675561,4
9367,5,2,72,90.64781304,-1.589461889,8.446732153,-1.405467847,6.134831666,6.002685018,1975.340609,10
9368,5,2,72,83.23246049,-3.903638833,4.632553976,-1.093476725,5.987407755,5.933055617,1195.89852,4
9369,5,2,72,90.51945251,-0.505913233,11.28981259,-0.729608744,6.239637163,6.050706807,1860.521614,10
9370,4,2,72,94.36717953,-5.374708563,9.298195246,-2.076495039,6.013853134,5.872790826,2251.092233,9
9371,4,2,72,95.44283148,-4.983492135,9.902018517,-1.939899298,6.123238876,6.165679923,2403.573209,10
9372,1,2,76,93.89020845,-11.60772193,4.395849461,-1.783024252,6.55111439,6.451909658,2334.076226,9
9373,5,2,72,91.68861826,-3.650628009,10.24975643,-1.028610113,6.394429289,5.899088242,2104.777278,10
9374,5,2,72,76.77995327,0.795024765,-3.227945553,-1.490718193,6.057590336,5.56263512,1993.703382,3
9375,5,2,72,85.19445305,3.008210362,-0.881658523,-1.671791325,6.276585813,5.693951397,2162.572724,3
9376,5,2,72,92.63993215,-8.027492656,10.2711323,-1.878252854,5.902318411,5.793582522,2107.093383,9
9377,5,2,72,91.51821023,-5.074663591,9.083357686,-1.402522668,5.917094641,5.931218604,2079.105056,10
9378,2,2,80,94.70582218,1.03545631,10.72046801,-2.099471828,6.181813293,6.017640499,2349.279805,10
9379,5,2,72,85.63287393,-3.16921487,2.836676432,-0.944816407,6.206414111,5.932913509,783.0047907,7
9380,2,2,80,90.48820171,-2.432679398,9.225375853,-3.07125169,6.44101544,5.64833963,2102.970012,10
9381,5,2,72,89.40678981,-8.384802951,6.32615894,-1.839341142,6.600391343,5.584335633,1651.716084,9
9382,5,2,72,93.39937732,-2.29294276,8.137330302,-1.14501739,6.153317487,5.989233025,2120.338865,10
9383,4,2,72,87.87949193,3.863257498,2.895877944,-1.975208738,6.259109748,5.767871271,2590.935975,8
9384,5,2,72,86.08319115,-0.965089231,2.42390422,-1.060307736,6.459132916,6.037232163,670.0126826,7
9385,2,2,80,92.08178997,-6.655576657,9.623632508,-2.270348303,6.580145208,5.754589215,2105.771345,9
9386,5,2,72,90.61443247,-0.372828452,10.84226162,-0.793369797,6.035143626,6.054709586,1976.432069,10
9387,5,2,72,90.07435292,-5.835600536,8.776345058,-1.495898194,6.217885615,5.93297922,2028.981019,10
9388,2,2,80,94.7985011,-2.522902381,6.986573708,-2.283314589,6.270293677,5.845352162,1930.204452,9
9389,2,2,80,95.29536342,-4.313874472,6.855863881,-2.298743578,5.934799054,5.474642663,2170.975647,9
9390,2,2,80,94.23183633,-3.679816203,7.23422973,-2.304782963,6.355681872,5.407815784,2156.414636,10
9391,5,2,72,86.16354875,-3.722287886,1.563825912,-0.842914872,6.121639719,5.958485396,675.3322448,7
9392,2,2,80,92.54916485,-10.73505568,7.720668488,-2.561089564,6.158742649,5.584609062,2358.504745,9
9393,4,2,72,89.11683608,2.959958069,1.990816612,-1.785644858,6.234319038,5.765395231,2502.57604,8
9394,2,2,80,80.88084785,3.830349755,-4.76193872,-2.849891716,6.165316197,5.596228503,2667.542502,2
9395,5,2,72,88.69190579,-6.410149002,5.741107635,-1.768777159,6.186109635,5.736028117,1978.982655,9
9396,5,2,72,71.10043434,4.933090768,-7.791341045,-1.115444637,6.265261131,5.775349382,1905.162897,2
9397,4,2,72,94.8917149,-2.194959462,7.53073511,-2.009832604,6.032933914,5.810468666,2359.313603,10
9398,5,2,72,90.92165517,-2.428676805,11.37799445,-1.462052941,6.419602625,5.944478532,2005.72673,10
9399,5,2,72,84.1014407,-5.483940053,4.584610841,-1.118103614,6.294881021,5.96176417,971.6633717,7
9400,5,2,72,84.30824086,-3.381083653,5.135344144,-1.035099324,6.0827334,5.805021621,1204.129291,4
9401,1,2,76,87.21789677,-6.087048953,6.322634319,-2.298704388,6.398979494,6.228041534,2262.542568,9
9402,2,2,80,94.4631232,-0.061545653,8.507398888,-2.068712259,5.924224207,5.665437999,2018.188622,10
9403,5,2,72,91.77374423,-4.380827715,8.503024907,-1.047280575,6.427949605,6.135192729,2073.357996,10
9404,1,2,76,81.00498791,-7.483306699,4.023568766,-1.694688285,6.243249201,6.5308107,1017.236378,4
9405,2,2,80,91.72124284,-1.026893008,8.897593245,-2.869192274,6.114926389,5.669649919,2176.228387,10
9406,2,2,80,96.6434,-1.785539285,11.27832541,-1.8864539,5.83849238,6.133129103,2307.453549,10
9407,5,2,72,74.61798197,4.482971324,-8.918704016,-1.17235527,6.573666484,5.820002526,2320.080062,2
9408,2,2,80,82.18091769,3.357473476,-3.558634462,-2.26560948,6.379238347,6.106497391,2574.888667,2
9409,5,2,72,91.987551,-0.606686683,8.80906317,-1.037145841,6.16747478,5.931125806,1859.567869,10
9410,2,2,80,87.16660379,-5.693164409,1.991688548,-2.217343922,6.120404086,5.846163691,1851.122762,4
9411,5,2,72,85.3431287,-3.254225735,0.848840763,-0.990974994,6.074890051,6.021741066,853.6624169,7
9412,2,2,80,87.05626825,-4.245509451,3.523117048,-2.469149528,6.161350185,5.612338655,1549.925767,4
9413,5,2,72,83.93311173,-6.452369241,6.874039196,-1.555100162,6.452660809,5.800268448,1244.999783,4
9414,1,2,76,75.35860852,5.65216694,-7.828844163,-2.540015607,6.356702684,6.297347818,2800.117084,2
9415,4,2,72,94.25377109,-5.510501749,8.91784843,-1.945280012,6.203528249,5.969460652,2445.266546,10
9416,5,2,72,88.08193677,-0.154733707,4.744430135,-1.272905197,6.051367787,5.805672469,1974.429235,8
9417,5,2,72,83.42821342,-2.908760674,0.732810959,-0.883105477,6.143149431,5.869300571,1002.360529,7
9418,2,2,80,94.33375771,-7.179423383,8.314675656,-1.804823826,6.222095523,5.925332669,2162.492921,9
9419,5,2,72,90.66758846,-6.125689096,7.775784229,-1.552515909,6.057917662,5.711521435,1900.272043,9
9420,2,2,80,97.03078106,-1.749714546,9.348717645,-1.735724668,5.931700724,6.325455193,2194.304556,10
9421,4,2,72,91.4530998,1.608271909,3.182372279,-1.871915782,6.355152478,5.75754324,2445.237954,8
9422,5,2,72,85.82185328,-5.277454205,1.418028395,-0.807601917,6.11968661,5.752794205,1113.389191,7
9423,5,2,72,91.38688089,-8.14436682,6.847494977,-1.471273228,6.135679267,5.820050033,1950.354486,9
9424,5,2,72,81.45682474,-5.997460732,4.407943706,-1.168986655,6.472946454,5.828464354,1171.036619,4
9425,2,2,80,86.09800677,-6.007950308,4.319311689,-2.310793812,6.081444274,5.660111403,1353.464016,4
9426,1,2,76,81.80479226,-6.390228414,1.974888641,-1.459400531,6.286202779,6.599237264,1251.301912,4
9427,5,2,72,91.10590454,-3.809879834,10.07749408,-1.299729148,6.219255255,5.963618624,2054.249174,10
9428,4,2,72,94.58051602,-4.273251071,9.061435008,-2.125085173,6.078893082,5.737366702,2326.316953,10
9429,5,2,72,82.7580756,-4.940037487,4.417587985,-1.049007984,6.169170721,5.816176997,746.1726508,7
9430,2,2,80,96.05118647,1.823098283,10.61338641,-1.679623664,6.169990419,6.113143141,2216.695352,10
9431,4,2,72,95.02982756,-3.470929654,10.0440222,-1.946055746,6.34348298,5.98019415,2362.349211,10
9432,2,2,80,93.31996962,-0.768910556,7.706768886,-2.546346974,6.206862869,5.975836378,2143.871901,10
9433,5,2,72,82.72296323,1.66789426,-1.625329229,-0.980956043,5.789813571,5.874624053,1763.051,3
9434,5,2,72,92.24117476,-5.040656007,7.473103376,-1.656691653,6.201519398,5.998919847,1964.432458,9
9435,2,2,80,94.84706596,-4.961951774,7.420512871,-2.346188576,6.012547574,5.699051014,2313.667446,9
9436,4,2,72,87.64197757,1.785581645,4.622086429,-1.79933156,6.08781947,5.795986299,2341.430143,8
9437,5,2,72,83.57194007,-0.215576785,5.334125592,-1.519704784,6.177153647,6.029819107,1353.770551,4
9438,5,2,72,92.17059825,-2.87188614,6.625739922,-1.667593028,6.031493589,5.827766415,2067.807988,10
9439,5,2,72,85.32876143,-4.831040905,4.053514373,-1.063288416,6.45053954,6.016624343,968.8192422,7
9440,5,2,72,92.85756558,-5.972405478,7.570085944,-1.174172406,6.573760035,5.795853707,1916.656264,9
9441,5,2,72,84.47623695,-2.134149691,-0.458258742,-0.882491862,5.813151876,5.927047261,708.1537139,7
9442,5,2,72,83.86262318,-1.504597027,3.089599688,-1.050459821,6.002766087,5.928029822,506.9348686,7
9443,5,2,72,89.96924324,-2.318283315,9.537290108,-1.32120043,5.944145971,6.018246208,1998.33741,10
9444,1,2,76,78.35527992,3.980454481,-6.207334935,-1.97361345,6.214669451,6.101709676,3010.162928,2
9445,5,2,72,81.29094394,-4.158736582,4.662177093,-0.937112493,6.356196785,5.884757144,1147.553408,4
9446,5,2,72,90.36608246,-5.3417637,10.19481841,-0.968315573,6.477443625,6.020894795,1961.058512,9
9447,5,2,72,90.13467223,-7.065856246,7.40420977,-1.564889012,6.425714884,5.76134692,1906.601945,9
9448,5,2,72,92.65593533,-2.503561672,9.224239864,-1.035515949,6.236641227,5.974190668,1922.255417,10
9449,1,2,76,82.80034771,-9.467893397,1.495109853,-1.894762612,5.976290282,6.295337403,1469.93169,4
9450,5,2,72,82.96585939,-10.32374973,6.112491017,-1.860040987,6.048559687,5.784939454,1286.425528,4
9451,1,2,76,81.97992068,-5.203052421,-0.420994623,-2.223099867,6.143895809,5.919622863,1588.090137,4
9452,5,2,72,91.33372492,-6.268833009,8.007608349,-1.457230634,6.049455818,5.740460081,1985.923901,9
9453,5,2,72,92.42187736,-2.459943797,7.846719811,-1.146458033,5.909740733,5.9583164,2047.551375,10
9454,4,2,72,95.3003889,-11.05014392,9.65951574,-2.377223512,6.390155338,5.765619014,2464.119171,9
9455,5,2,72,72.61906318,0.789076088,-10.71263855,-1.136490192,6.620914586,5.848905178,2259.980537,2
9456,5,2,72,89.70605382,-7.9923615,7.86611894,-1.32015376,6.376838142,5.815565606,1994.259589,9
9457,2,2,80,75.86553351,9.141723398,-13.30578856,-1.946996501,6.071536932,5.844512379,2659.741854,2
9458,1,2,76,82.83602388,-8.308366874,3.173775354,-1.626510549,5.962195003,6.483817494,1397.79257,4
9459,5,2,72,93.2650392,-2.867902236,10.08944137,-1.242441292,6.329804454,6.019091836,1923.750605,10
9460,5,2,72,83.27148981,-0.047065978,4.716592528,-1.395076827,6.376746721,5.89740642,1163.665094,4
9461,1,2,76,90.73115881,-7.571366726,2.922411799,-1.855976483,6.147564711,6.348567072,2289.184798,9
9462,5,2,72,90.14650286,-0.891298331,9.517901499,-1.438088272,5.960847754,5.859849946,2009.618369,10
9463,5,2,72,90.97683563,-6.318351891,9.220189021,-1.213546159,6.067363393,6.009768424,1788.906052,9
9464,4,2,72,93.06858262,-5.685914741,9.233301768,-1.8472297,5.942297167,6.145523224,2250.504394,10
9465,5,2,72,91.95430212,-4.097918892,7.91105807,-1.369735867,5.508842102,5.928305599,1947.050161,10
9466,5,2,72,92.23190436,-3.133376331,11.33071497,-1.006257592,6.22079956,5.930067306,1931.370402,10
9467,5,2,72,73.81947899,4.684157436,-9.519320696,-1.100639867,5.821686384,5.955157031,2303.54422,2
9468,5,2,72,91.18333754,-4.271951491,8.311690532,-1.033984453,6.58888232,5.965817818,1846.856741,10
9469,4,2,72,95.4258614,-7.63219643,10.67930593,-2.201664359,5.797508197,5.841564716,2368.413649,9
9470,5,2,72,90.52390745,-0.834275528,10.01269513,-1.084488152,5.845824272,5.963724368,1908.151605,10
9471,4,2,72,90.19840549,1.351759162,5.356336699,-2.039756223,6.174679202,5.920947169,2428.043464,8
9472,5,2,72,86.51736694,-2.275000516,0.881268646,-0.982416237,6.09526719,6.018306732,1095.495328,7
9473,5,2,72,80.88695704,-4.669943162,5.314020914,-1.096033378,6.098851295,5.700777907,1112.462548,4
9474,5,2,72,90.56643213,-2.464572842,10.51787732,-0.776482719,6.102135539,6.018558845,2031.198936,10
9475,2,2,80,92.64593666,-0.266558399,11.70369325,-2.19159947,6.085601309,6.020163906,2318.501863,10
9476,4,2,72,92.35099949,-3.844370414,9.841238906,-1.893380377,5.806831577,5.662237505,2167.023208,10
9477,5,2,72,91.29148282,-3.2570101,10.2249511,-1.17439205,6.643003129,5.985395635,1895.579844,10
9478,2,2,80,80.24292638,2.122216168,-7.392402676,-2.175291531,6.242169738,5.953971732,2464.704596,2
9479,5,2,72,90.06614753,-2.568113647,10.03503145,-0.94967836,6.28777436,6.085719362,1825.783893,10
9480,4,2,72,95.82527799,-7.030388745,9.780607431,-2.11556097,6.380632525,5.95494378,2342.222574,9
9481,5,2,72,90.93415371,-6.600266779,5.517536639,-1.376247567,6.286909611,5.714323471,1755.338204,9
9482,5,2,72,89.50869365,-0.854682303,3.877945833,-1.255966773,6.171511911,5.835263187,2063.366474,8
9483,2,2,80,95.69595855,-3.40206478,8.753174027,-2.470805752,6.547751536,5.93322199,2196.273678,10
9484,5,2,72,83.93288342,-3.006396875,3.783412201,-1.21121611,6.290422408,5.947371557,1059.507918,7
9485,5,2,72,89.4594242,-14.38618106,2.949198189,-1.716114897,6.284798146,5.494222396,1930.17728,9
9486,5,2,72,90.32334433,-2.710170634,10.0789248,-1.17892284,6.340596658,6.037464764,2060.250358,10
9487,5,2,72,84.70758669,-2.399701872,3.994063781,-1.124389332,6.464165815,6.047991762,1134.749641,4
9488,5,2,72,91.90031991,-4.676067536,7.502788104,-1.159601079,6.107740461,5.85683092,2008.35438,9
9489,1,2,76,87.97381818,-7.542709803,3.137933496,-2.208017822,5.991526683,6.088339459,2114.585007,9
9490,4,2,72,91.42554306,1.163005996,4.873701706,-1.936845353,6.334159258,5.874096762,2404.589397,8
9491,5,2,72,93.37191481,-5.442447815,9.404899127,-1.699117395,5.863806091,5.782363489,1940.661149,10
9492,4,2,72,90.9599571,-0.026737007,5.398245414,-1.931311624,6.196296141,6.028236044,2485.089945,8
9493,1,2,76,88.11598628,-6.614739411,-0.107217098,-1.995246093,6.018598582,6.472941536,2158.19069,9
9494,5,2,72,89.46144242,-9.236730195,6.582596241,-1.758400043,6.239957394,5.688920439,1948.280024,9
9495,5,2,72,80.81114419,-4.560039302,5.137609855,-1.40562784,6.358563173,5.581969555,1257.611444,4
9496,5,2,72,82.247056,-2.481654009,3.018179278,-1.415327419,5.887159947,5.862917682,1084.894843,4
9497,1,2,76,89.32702545,-5.237719332,3.358188836,-1.857755593,6.212683833,6.490878936,2209.509021,9
9498,5,2,72,85.95514783,-7.038025207,4.282050246,-1.051986945,6.394257774,5.920803928,935.9277262,7
9499,5,2,72,90.50772891,-5.851586073,4.328292252,-1.336179214,5.974803211,5.804294761,1788.368908,9
9500,5,2,72,83.19646873,-5.602416592,2.670908559,-1.425970731,6.084291196,5.825074833,944.9463942,7
9501,5,2,72,91.22377906,-5.100176648,8.251116926,-1.563391986,6.068196375,5.842009969,1992.783421,10
9502,5,2,72,92.26638836,-5.80229058,8.398399951,-1.914660278,6.175450001,5.836546185,2112.047608,9
9503,1,2,76,81.72101228,6.612251112,-4.718782825,-1.388025946,6.323231172,6.463684888,3116.23459,2
9504,5,2,72,82.85106023,-4.499122736,4.503073417,-1.136315593,5.781372817,5.778001202,1250.681376,4
9505,5,2,72,89.14270422,-9.105757567,5.567850158,-1.839661131,6.549526489,5.729175225,1973.454346,9
9506,1,2,76,88.91758412,-10.73469943,2.93820001,-1.72843243,5.939362519,6.460809959,2189.4689,9
9507,5,2,72,80.54680425,1.085954611,-0.642198641,-1.151023991,6.122984847,5.711342055,2083.715335,3
9508,2,2,80,78.29274855,7.231988529,-10.9328179,-2.054787723,6.453193666,5.542971546,2563.766436,2
9509,5,2,72,92.25121891,-4.622274389,11.58824447,-1.525436848,6.037606592,5.982520556,2092.405222,10
9510,5,2,72,91.5119101,-1.704203101,11.74558169,-0.802290084,6.174724142,6.093503415,1979.687405,10
9511,4,2,72,95.41568607,-5.047227997,8.469455808,-1.989682084,6.004390965,5.71703313,2376.388308,10
9512,5,2,72,89.12960131,-8.740263551,5.990939373,-1.791806523,6.372586629,5.741998345,1840.854649,9
9513,5,2,72,90.78237286,-6.380403083,9.31139166,-1.231931684,6.034263458,5.851828368,1937.912209,10
9514,5,2,72,85.39614055,-2.875962593,1.009583095,-1.203620638,6.116921146,5.998465152,640.3212126,7
9515,5,2,72,91.06042643,-2.582188211,11.96725554,-1.199083933,6.308097801,6.060095012,1916.446878,9
9516,5,2,72,90.63289587,-8.302146766,5.926251714,-1.912998801,6.159709826,5.761012293,1873.896093,9
9517,1,2,76,86.46605649,-8.392527204,2.372117895,-2.214437087,6.028939934,6.236810407,2118.319609,9
9518,5,2,72,83.65732512,-0.105569762,5.37310139,-0.978146811,5.921439566,5.962004636,1156.109329,7
9519,2,2,80,98.38432604,-1.750935319,9.427696521,-1.940210758,5.853293411,6.267286854,2206.712717,10
9520,5,2,72,92.35722867,-2.04444521,12.48426559,-1.339587908,6.189727578,6.050292254,1973.350906,10
9521,1,2,76,84.66463061,-6.254924508,3.326110395,-1.420372083,6.317231495,6.91094983,1603.722537,4
9522,5,2,72,92.34420022,-2.465720604,8.505410592,-1.07512541,5.922928696,5.881872874,2051.988191,10
9523,5,2,72,92.38522959,-2.465164226,11.40106053,-1.152784816,6.139137995,5.943818048,2031.251781,10
9524,1,2,76,89.86386113,-8.839633445,4.530518539,-2.049284989,6.196967508,6.27934267,2296.099896,9
9525,5,2,72,82.3817326,-1.320424559,1.054358425,-0.736447789,6.223620199,6.036024211,1141.123551,3
9526,5,2,72,90.90548904,-5.736823878,8.287154298,-1.140186363,6.334954447,5.878440814,1970.52988,9
9527,1,2,76,86.07596858,-9.001156688,4.891663435,-2.287049002,5.878422046,6.25735689,2143.89958,9
9528,5,2,72,82.99450025,-2.643907423,6.624432237,-1.437310388,6.591863039,5.895594285,1362.636228,4
9529,2,2,80,94.36564118,-1.501753093,9.153661736,-2.367126978,6.261586799,5.764232309,2238.555258,10
9530,1,2,76,83.16696491,-5.265707997,1.018451178,-1.914697215,6.193895433,6.617123712,1324.703615,4
9531,1,2,76,78.58447173,4.840379737,-7.826767439,-1.818658577,6.208930028,6.483907128,2878.599082,2
9532,5,2,72,90.06398489,-5.003694157,11.98004547,-1.111668856,6.010124242,6.044962798,1931.579684,10
9533,2,2,80,94.2789909,-7.368874024,9.439284806,-1.935747615,6.222634328,5.873840719,2422.611925,9
9534,4,2,72,94.83815586,-3.083070325,9.919803357,-1.873184452,6.093928174,6.145401531,2292.742491,10
9535,2,2,80,77.1841429,5.377359704,-10.97448567,-2.262064678,5.729177543,5.890590058,2723.561803,2
9536,5,2,72,73.99795391,6.397447185,-8.844828164,-1.149534928,6.427129691,5.85283096,2282.473854,2
9537,5,2,72,84.51449318,-3.359601503,5.725157369,-0.976899848,6.2430296,6.126378018,1735.815237,7
9538,2,2,80,94.1963524,-2.764516942,7.750650006,-2.118971462,6.159588839,5.778475841,2070.666834,9
9539,5,2,72,85.97722851,-1.027720454,1.899561178,-0.794005165,6.757288126,6.013358621,1078.680267,7
9540,2,2,80,83.74640306,5.709983978,-2.514747703,-2.21540499,6.057239389,5.878599473,2551.67486,2
9541,4,2,72,94.06457909,-7.971497548,5.565680679,-2.021045502,6.257491846,5.80982765,2173.307114,9
9542,5,2,72,83.9093349,-2.671964175,4.627705091,-0.993729448,6.500411339,6.11745039,940.1845744,7
9543,5,2,72,85.25001391,-3.999724579,5.450902195,-1.086416583,6.154487961,6.125851989,963.1850248,7
9544,5,2,72,83.14317031,0.92076498,1.936512965,-1.3138078,6.104424657,5.859633958,1480.39868,7
9545,2,2,80,92.07659096,-3.895230306,8.194379032,-2.388900314,6.681690461,5.909314691,2407.460971,10
9546,5,2,72,91.14261897,-1.474310451,9.058714783,-0.740439153,6.0582444,6.094122437,1885.666384,10
9547,5,2,72,89.34316388,-6.335785654,7.060388315,-1.567542805,6.059266164,5.880215448,1942.491961,9
9548,5,2,72,86.00097565,-2.303448085,3.530455514,-1.039981584,6.542918059,5.880873025,1121.733684,7
9549,2,2,80,95.6503601,-4.13577137,7.13425868,-2.296027802,6.371613421,5.704531586,2356.489119,9
